ID,LotSize (sq ft),Bedrooms,Bathrooms,Price ($),YearBuilt,Neighborhood,Latitude,Longitude
462,9862,Three,2.0912462914081935,275491,19xx,Midtown,33.979577,-118.407592
463,?,3,2.9111325058109285,326112,1929,?,34.230692,?
464,large,6,2.5,784459,2010,Suburbs,33.691581,?
465,large,Three,2.5,511789,19xx,Midtown,33.527872,?
466,4848,Three,2.5,507574,1932,Downtown,33.968447,-118.39253
467,10635,4,?,689984,1927,?,?,-118.871316
468,11993,?,?,164612,1986,Downtown,34.698019,?
469,11963,?,?,523569,2014,Uptown,?,-118.844949
470,large,3,?,638540,19xx,Downtown,33.517276,-117.686668
471,4865,?,2.113616574235927,368350,1911,Downtown,33.508377,?
472,large,?,?,462575,19xx,Midtown,34.513344,-118.53674
473,large,2,2.5,675231,?,Downtown,34.49575,?
474,9196,5,?,706085,1994,Downtown,?,?
475,?,1,3.0806787924107715,296860,19xx,Downtown,?,-118.980044
476,large,Three,?,482808,1968,Suburbs,?,?
477,large,Three,?,451025,1935,?,34.256622,-118.563911
478,?,Three,?,718460,1917,Midtown,33.95699,-118.401104
479,?,2,2.5,783268,?,Suburbs,33.647287,?
480,?,2,2.5,224532,19xx,Downtown,?,?
481,5245,?,2.5,371905,?,Downtown,34.793767,-118.479008
482,?,?,?,567898,19xx,?,34.127665,?
483,large,6,2.1311032408121684,310818,19xx,Uptown,?,-118.454883
484,?,Three,?,736051,1935,Uptown,33.600987,?
485,?,5,1.8188765516827805,785688,?,Midtown,?,?
486,5135,Three,2.8784157926404155,163590,1938,Downtown,33.89861,?
487,?,Three,2.5,142930,?,Midtown,?,-118.020713
488,large,1,2.1178575957150136,796127,19xx,Downtown,?,-118.244883
489,large,6,1.4385985011612523,761356,?,?,34.368762,?
490,4301,?,?,675091,1952,Midtown,34.7716,?
491,large,Three,2.985328648278995,422254,19xx,Midtown,33.513552,?
492,large,4,2.5,503187,1967,Downtown,34.119245,-117.698313
493,large,Three,?,152285,1962,Uptown,33.748994,-118.207787
494,9673,1,2.3675599883585883,495397,19xx,?,33.562085,-118.601982
495,?,Three,2.5,552275,1920,?,34.553353,-118.526871
496,5836,2,2.5,285635,?,Suburbs,34.278482,?
497,large,6,2.9908977652067463,683274,1995,Uptown,?,-118.123863
498,large,5,2.5,414569,?,Downtown,?,?
499,?,3,3.8748498963556153,389806,1931,Uptown,34.5803,-118.42106
500,7729,Three,2.5,351400,1968,Suburbs,34.718218,-118.710383
501,?,3,?,668003,?,Outskirts,?,?
502,?,3,3.954808316881044,740090,?,Uptown,33.942553,-118.911715
503,?,Three,?,523427,19xx,Suburbs,?,-118.403461
504,10871,?,1.941938632167782,175780,?,Outskirts,33.908881,?
505,5274,?,?,616222,19xx,?,?,?
506,10440,Three,?,451360,?,Outskirts,34.520499,-118.19614
507,large,?,?,324820,1955,?,33.888497,?
508,large,Three,2.5950683490179465,794192,1934,Uptown,34.419412,-118.083927
509,large,6,3.4643716230107207,632875,?,?,34.00208,?
510,10311,?,2.5,325944,1948,Uptown,33.730711,-117.982262
511,large,Three,1.1415153316860112,190425,1951,Midtown,34.491629,?
512,?,2,2.592937184911648,117260,?,Uptown,34.624473,-118.361321
513,large,Three,2.487353272362796,174136,?,Suburbs,34.574979,?
514,10020,?,?,664763,?,?,33.793695,?
515,large,2,?,788435,1996,Downtown,34.648693,-118.081241
516,5590,Three,?,426990,1984,Downtown,33.733522,?
517,?,?,?,145748,1942,Suburbs,?,?
518,large,6,1.1455552697775906,153348,19xx,Suburbs,34.773016,?
519,7156,?,?,477270,19xx,?,?,-117.715207
520,large,Three,2.577826360067392,386929,?,Downtown,34.183118,?
521,large,Three,3.7032951866103603,165754,1973,Outskirts,34.465013,-117.54946
522,large,Three,3.0380016033508666,215038,?,Uptown,33.763421,?
523,10419,1,1.7378586206141935,500988,19xx,Outskirts,33.501331,-118.427229
524,large,Three,2.5,565914,?,Downtown,34.157321,?
525,large,Three,?,200624,?,Midtown,33.996403,-118.174062
526,large,2,2.093941229389991,549176,?,Outskirts,34.313505,-118.634882
527,9204,1,2.5,750559,?,Suburbs,?,-118.165159
528,?,?,2.5947407507665736,703541,1989,?,?,-118.049977
529,large,?,2.5,777359,1922,?,33.99341,?
530,?,Three,2.5,708841,?,Midtown,?,-118.474952
531,large,3,2.090846370513303,659077,19xx,Outskirts,34.358592,-118.796481
532,?,?,?,531464,2006,Suburbs,?,-118.323082
533,?,?,?,206255,19xx,Uptown,?,-118.527217
534,large,4,?,640246,?,?,33.60295,?
535,6094,4,?,386224,1982,Suburbs,33.9195,-117.587772
536,?,2,1.8632209185995614,496320,?,Suburbs,?,-118.697283
537,11712,3,?,392427,19xx,Uptown,34.620423,-118.458898
538,large,?,2.5,339756,?,Suburbs,?,?
539,large,?,3.476266239766303,771664,?,Uptown,34.211601,-118.625666
540,5444,Three,?,797999,?,?,34.049177,-118.446647
541,9754,?,2.1500635748443444,435857,19xx,Midtown,?,-117.677998
542,large,4,3.446719304339314,179460,?,Midtown,34.370965,?
543,10904,5,?,495409,1921,Midtown,?,?
544,6377,?,2.4726773645399476,403869,19xx,?,34.678925,-117.800423
545,8401,Three,3.531659416225443,499813,19xx,Uptown,?,?
546,9275,Three,?,691911,1987,Outskirts,34.137136,?
547,?,?,2.5,770194,19xx,Midtown,?,-117.631852
548,?,1,2.6518185501265457,310830,19xx,Midtown,?,?
549,large,Three,2.5,447309,?,Uptown,34.579725,-118.499273
550,large,?,2.5,203826,19xx,Suburbs,?,?
551,?,Three,2.5,501754,19xx,Outskirts,34.153389,-118.806503
552,?,2,2.5,645938,?,Downtown,34.596978,?
553,10370,Three,2.5,357885,1927,Uptown,34.462737,?
554,?,Three,?,420681,?,Uptown,?,-117.941363
555,10513,?,2.5,306707,?,Downtown,?,?
556,?,Three,2.0981618108546893,154942,19xx,Outskirts,33.88161,-118.679619
557,large,Three,1.9844773015108166,161341,19xx,Outskirts,34.268404,?
558,?,4,1.3716036947060781,161396,19xx,?,34.72819,?
559,?,6,2.5,441678,2019,Outskirts,34.221576,-117.567644
560,large,?,?,184110,19xx,Downtown,?,?
561,8951,6,3.0470910572439056,650682,19xx,Midtown,?,-118.781419
562,large,?,2.5,503158,1991,?,?,?
563,large,Three,?,733284,?,Uptown,33.737538,-118.85334
564,9313,Three,2.5,761670,19xx,Downtown,?,?
565,8722,?,?,488452,1955,?,34.244739,-118.798687
566,4694,6,2.5,490325,19xx,Outskirts,?,?
567,?,?,?,405915,?,Midtown,?,?
568,large,?,1.0919407058249773,778604,19xx,Outskirts,34.040878,?
569,?,Three,?,619749,?,Midtown,?,-117.906223
570,large,?,?,770649,19xx,Midtown,33.762078,-118.445045
571,large,2,3.914416529601835,771453,1992,Uptown,?,?
572,large,5,1.4499108043990705,645808,?,Outskirts,?,?
573,?,?,?,306936,?,Outskirts,?,-118.967973
574,?,6,?,122148,19xx,?,?,?
575,?,?,2.5,394848,19xx,?,34.152576,-118.19255
576,large,1,1.1607872742331127,541146,1958,Midtown,?,?
577,6852,?,3.665338073490397,240185,19xx,?,?,-118.277707
578,6213,2,1.402044513117982,343744,19xx,Outskirts,33.537869,?
579,?,?,2.5,603679,?,?,34.782906,?
580,?,5,3.582071375514353,304959,19xx,Outskirts,33.584433,?
581,11998,5,3.0592613861005233,625742,19xx,Suburbs,?,-117.999499
582,large,Three,?,791125,1958,Uptown,?,-118.537856
583,?,Three,1.4606975458418678,294642,?,Suburbs,?,-118.435591
584,?,3,1.9020009426888937,331482,19xx,?,?,?
585,?,2,2.5,557039,19xx,Midtown,?,?
586,large,Three,2.5,559644,?,Outskirts,?,-118.336506
587,?,?,?,175450,19xx,Suburbs,34.314651,-118.100149
588,large,?,2.5,678970,19xx,Suburbs,34.784812,?
589,9937,1,2.5,527615,1912,Suburbs,?,?
590,?,1,?,108361,19xx,Outskirts,?,-117.772598
591,large,3,1.8415228055790398,142091,19xx,Uptown,34.589364,-117.967546
592,10266,?,?,337836,?,Outskirts,34.661975,?
593,?,Three,2.5,407384,1907,Uptown,?,-118.361551
594,6821,1,?,750375,?,Outskirts,?,?
595,11878,6,1.3594092053777147,535841,?,Outskirts,?,-118.54533
596,5073,?,?,651521,1922,?,33.633201,-118.204823
597,?,?,2.5,372877,?,Outskirts,34.055411,?
598,large,Three,?,320187,19xx,Downtown,33.887949,-117.761113
599,?,Three,2.5,512055,1933,Outskirts,?,-118.956345
600,?,Three,?,423430,?,Downtown,34.58052,-117.673997
601,?,5,2.378517259456825,611158,?,Downtown,34.665353,?
602,large,2,3.525869334948775,292707,1953,Suburbs,?,-118.304276
603,?,Three,2.5,710798,?,Outskirts,33.997495,-118.657433
604,large,?,2.2678750751230825,214903,19xx,?,?,-118.328986
605,4325,?,2.5,652927,19xx,?,?,?
606,large,Three,?,585503,1981,Uptown,34.560854,-117.800028
607,large,Three,2.5,328269,?,?,?,?
608,11090,Three,2.5,624711,?,Downtown,?,-118.246676
609,large,Three,1.3112190740738203,352764,19xx,Downtown,34.284099,?
610,6343,Three,2.5,311512,1945,Midtown,?,-118.282391
611,?,?,?,142392,19xx,Downtown,?,?
612,large,Three,2.5,767387,?,Uptown,?,-118.417616
613,large,?,2.240390090194643,374233,1967,Suburbs,?,-117.511874
614,?,Three,2.012612738664383,126971,19xx,Outskirts,34.61953,?
615,6549,?,2.5,227200,19xx,Downtown,?,?
616,8070,4,?,793358,19xx,Suburbs,?,?
617,4140,5,3.630086927535394,387984,?,?,?,?
618,11721,4,2.5,122292,19xx,Suburbs,33.924478,-118.202715
619,?,?,?,731369,19xx,Outskirts,?,-118.690446
620,11287,3,2.5,449326,?,Outskirts,33.869925,-117.932917
621,10493,?,3.4321621448336277,106740,19xx,Uptown,34.067647,-117.701616
622,?,5,?,464985,1915,Uptown,?,?
623,?,Three,?,208235,?,Suburbs,33.627224,-117.745842
624,7829,6,?,511328,19xx,Outskirts,34.655734,-118.672716
625,?,5,?,785350,19xx,Midtown,33.568537,?
626,?,5,2.5,559279,2016,Uptown,?,?
627,4369,1,2.5,692180,1982,?,?,?
628,8233,Three,2.5,212506,1975,Downtown,33.951927,-117.954677
629,5538,Three,1.5852075603103657,672461,19xx,?,33.673264,?
630,?,Three,1.293427566132642,565019,19xx,Midtown,34.338755,?
631,9692,?,?,246538,1917,Suburbs,?,?
632,?,Three,2.618787432451151,133129,?,Uptown,34.719362,?
633,10382,Three,?,472960,19xx,Suburbs,33.740276,?
634,?,6,3.957870679350165,487592,?,?,?,?
635,large,Three,?,415205,1999,Uptown,?,-118.337947
636,?,?,2.1575714655625875,124721,1943,Suburbs,?,?
637,9382,1,2.5,403388,?,?,?,-117.785095
638,6019,3,?,656559,2004,Midtown,?,-118.011156
639,?,1,1.2472673298737944,113652,?,Downtown,?,?
640,?,Three,2.5,536589,19xx,?,?,-118.258852
641,?,1,?,330490,19xx,Suburbs,?,-118.859213
642,5044,2,3.3152383223962514,352436,19xx,Midtown,34.290552,-117.913428
643,8399,?,?,572869,19xx,Outskirts,34.499373,-118.858105
644,large,?,2.5,419838,?,Uptown,34.261209,-118.460244
645,?,3,?,185527,19xx,?,?,-118.030727
646,large,Three,?,331980,1991,Outskirts,33.836106,-118.679755
647,6850,?,?,212447,19xx,Outskirts,33.577954,?
648,4463,Three,2.317676397928739,532596,19xx,Uptown,?,?
649,large,Three,1.4742587098516946,767740,1943,Downtown,?,-118.668462
650,6248,Three,?,551535,19xx,?,33.651839,?
651,large,6,2.594864555319088,125469,1932,Downtown,?,-118.064412
652,?,?,?,202382,1935,?,33.634187,?
653,4098,5,2.5,307711,19xx,Uptown,?,?
654,large,?,?,155843,19xx,Midtown,?,-118.860755
655,large,?,?,747131,?,?,34.132821,?
656,?,2,?,780516,1932,Uptown,34.60089,?
657,?,Three,?,559612,19xx,Uptown,?,?
658,?,Three,2.5,390966,19xx,Outskirts,?,-117.788294
659,?,5,?,558769,19xx,Outskirts,?,-118.974693
660,large,1,2.5,413557,19xx,Midtown,?,?
661,large,Three,?,546684,19xx,Downtown,33.707544,?
662,large,?,2.5,631203,2016,Suburbs,33.879925,-117.89012
663,7929,4,2.5,613424,19xx,Uptown,33.810601,-117.887981
664,?,Three,2.5,217497,?,Midtown,?,?
665,?,Three,1.791068460589734,219575,?,Uptown,?,?
666,large,Three,?,436682,?,?,34.493537,-118.497068
667,large,1,1.4166428803958793,151823,?,Suburbs,?,?
668,4202,?,?,383815,19xx,Midtown,?,?
669,5743,4,2.5,358515,1973,Downtown,34.751581,-118.111365
670,large,Three,2.5,146932,1972,Midtown,34.142808,-117.723553
671,large,Three,?,504746,2009,Downtown,33.584268,-118.663461
672,4648,2,?,624112,19xx,Uptown,34.376493,-118.334447
673,?,Three,2.3000506756976153,196150,19xx,?,34.790642,-117.526745
674,large,Three,2.5,533470,?,Uptown,?,-118.202056
675,?,Three,?,395669,1921,Outskirts,33.705148,?
676,?,Three,2.5,568828,19xx,Suburbs,34.597469,?
677,9138,Three,2.5,678260,?,Downtown,33.87656,?
678,4204,Three,2.293878619891052,580156,19xx,Outskirts,?,?
679,?,Three,?,402934,?,Downtown,?,?
680,11677,?,?,707285,?,Suburbs,?,?
681,6350,Three,?,538607,1965,Outskirts,?,?
682,10941,Three,2.5,450851,19xx,Downtown,?,-118.855324
683,large,Three,3.6060091709299456,567391,1951,Suburbs,34.361245,-118.474346
684,?,5,?,627836,?,Downtown,?,-118.516338
685,?,Three,2.5,493478,1900,Uptown,?,?
686,?,Three,2.392511591033858,176698,19xx,Outskirts,33.999307,-118.751879
687,large,5,2.5,533557,19xx,Suburbs,33.572457,?
688,10733,3,2.5,183110,1950,Downtown,33.745314,-117.656145
689,large,?,?,232714,1917,?,33.716817,-118.174643
690,large,?,2.5,378775,1976,Midtown,34.729948,-118.764867
691,10283,4,2.5,339452,?,Outskirts,?,?
692,?,5,2.5,263214,19xx,Outskirts,33.878535,-118.223724
693,?,4,?,457611,?,Suburbs,?,?
694,large,Three,2.260446331703593,639835,1908,Suburbs,34.532109,-118.697901
695,large,Three,?,615951,19xx,Midtown,34.475427,-118.774785
696,8835,Three,2.800565649033685,431432,?,?,?,-117.565114
697,?,6,2.5,644991,19xx,Midtown,34.244531,-117.677374
698,large,?,2.3031188246357237,449790,?,Downtown,34.266024,-117.879556
699,large,3,3.0913240259658705,562205,1993,Outskirts,?,?
700,5372,1,?,250922,19xx,?,?,?
701,8321,Three,2.5,665488,1937,?,?,?
702,large,Three,2.5,626241,?,Downtown,?,?
703,11432,?,?,494582,19xx,Downtown,?,-118.036513
704,large,?,1.837444867601962,721135,1929,Suburbs,?,?
705,large,6,2.6687248980271487,656603,1937,?,33.862364,?
706,large,4,1.5622437945164187,204360,1904,?,?,-118.967861
707,11477,?,2.5,247354,1974,Outskirts,34.588083,-118.018923
708,5230,Three,2.5,771392,?,Outskirts,?,?
709,11992,?,2.5,615567,?,Midtown,?,?
710,?,2,?,765861,19xx,Uptown,34.64759,-117.60033
711,large,6,1.504644661487097,657225,?,Suburbs,?,?
712,5591,?,?,462737,?,Downtown,?,?
713,large,4,2.5,458918,1962,Midtown,34.552153,-118.761984
714,?,Three,2.5,243683,?,Downtown,34.236628,?
715,8028,4,?,200090,?,Outskirts,?,?
716,?,?,2.5192195692208457,749619,19xx,Outskirts,34.345154,?
717,8641,?,2.5,709682,?,Outskirts,?,-118.439044
718,8294,?,2.742948717079495,323293,1959,Suburbs,?,-118.787858
719,large,Three,2.5436989616365726,496273,?,Midtown,?,-118.89571
720,?,Three,2.5,351434,?,?,?,-118.1641
721,large,?,3.5426073422285205,482017,1904,Midtown,34.40624,?
722,5645,Three,?,492586,?,Suburbs,33.580382,?
723,8679,?,?,398670,1954,Midtown,33.9561,-118.687668
724,?,?,3.0102995262164143,419854,?,Uptown,?,?
725,9447,2,2.1009213127478628,487336,2010,Midtown,?,?
726,?,Three,?,622983,19xx,Outskirts,?,?
727,?,?,2.5,519756,19xx,Uptown,?,-117.694136
728,large,?,2.5,553936,?,Uptown,?,-117.815235
729,5591,?,?,328410,?,Outskirts,33.604824,-118.145892
730,6036,Three,?,674233,1978,Midtown,?,-117.808992
731,8499,5,?,632652,?,Suburbs,?,-118.584547
732,large,2,?,738721,1903,Suburbs,33.969694,-118.499579
733,?,Three,1.5421410357883383,676524,1989,Outskirts,?,-117.900213
734,?,?,?,423580,19xx,Midtown,?,-118.442421
735,large,Three,?,451748,1910,Midtown,34.481571,-118.265045
736,8027,4,2.5,517106,?,Uptown,33.966962,?
737,11366,2,1.1928199627061615,391373,19xx,?,33.905798,?
738,7467,Three,?,798337,1954,Midtown,?,?
739,?,5,2.378403302244969,223767,1914,Uptown,34.167937,?
740,?,?,2.097095871712974,446009,?,Downtown,33.773788,-117.546886
741,large,Three,?,691590,19xx,Outskirts,?,-117.683891
742,?,?,2.5,392927,19xx,Suburbs,?,?
743,?,Three,?,340650,?,Suburbs,?,?
744,?,Three,2.7976134868065716,360008,?,Midtown,?,-118.613627
745,7874,?,2.5,740451,19xx,Uptown,?,?
746,?,5,2.4292419083043457,370828,1970,Midtown,?,-118.5955
747,?,4,2.5,414707,1924,Outskirts,33.644909,?
748,large,?,2.5,221147,19xx,?,?,?
749,large,Three,1.4161190070079255,122778,?,?,33.503226,-118.88359
750,?,3,?,570782,?,Uptown,33.503915,-118.711526
751,large,?,2.5,584320,?,Suburbs,?,?
752,4898,?,1.632406001500133,687292,?,Downtown,?,?
753,4093,?,2.303908779498171,134801,19xx,Uptown,?,?
754,large,Three,2.5,418850,19xx,Downtown,33.862437,?
755,large,Three,?,790404,1982,?,?,-118.100475
756,?,Three,2.691923119125724,430528,19xx,?,?,?
757,large,4,2.5,249682,?,Outskirts,?,-117.915213
758,5130,6,1.4862775781337274,537110,?,?,34.356684,?
759,large,?,?,358141,?,Suburbs,?,?
760,?,?,?,303017,2020,Uptown,?,-118.942171
761,large,Three,2.7070482449192403,534760,?,?,?,?
762,9917,?,?,733768,1924,Midtown,?,-118.727461
763,?,Three,?,308371,?,Midtown,?,-118.826115
764,?,?,2.5,282625,19xx,Midtown,?,-117.778551
765,?,6,2.5,223683,?,Suburbs,?,?
766,large,?,?,163521,19xx,Outskirts,?,-118.865715
767,6271,Three,2.5,673640,19xx,Midtown,34.090273,-118.366578
768,5618,3,1.2182252369484157,622442,19xx,Uptown,?,-118.016142
769,large,Three,2.5,633172,1962,Outskirts,33.968188,-117.551698
770,large,Three,1.2278681146144317,339608,1992,?,?,-117.6228
771,6881,Three,?,775155,19xx,Outskirts,34.768279,-118.807655
772,large,?,2.5,522974,19xx,Downtown,33.888565,?
773,4738,4,?,240839,1996,Suburbs,?,-118.54569
774,11470,Three,2.5,479681,19xx,Outskirts,34.795709,-117.628014
775,large,?,2.5,514461,19xx,Midtown,34.168298,-117.734064
776,?,Three,?,654190,?,?,34.303452,?
777,7224,5,?,379803,1908,Suburbs,?,-118.394347
778,9946,?,?,229871,19xx,Midtown,34.538851,-118.261149
779,large,Three,?,463688,?,Midtown,34.251124,?
780,large,Three,2.5,324987,?,Uptown,?,-118.914842
781,?,?,2.5,193203,1926,Midtown,?,-117.529276
782,?,Three,2.5,364773,19xx,Downtown,34.178373,-118.114756
783,large,?,2.5,419918,1934,Uptown,34.47734,?
784,8620,Three,2.5,679062,?,Uptown,33.906831,?
785,?,?,3.637892184131004,551789,1987,Outskirts,34.548972,-118.589943
786,?,?,1.0505336016193696,352393,19xx,Outskirts,34.31042,?
787,6386,?,1.3020199498186154,373398,19xx,Downtown,34.275415,?
788,4059,Three,?,470995,19xx,Outskirts,33.723448,?
789,6243,Three,2.5,568445,?,?,?,?
790,7781,2,1.9495030718380648,303486,2021,Suburbs,34.13425,?
791,10744,1,2.5,475612,?,Midtown,34.456334,-118.178446
792,8351,3,?,102412,?,Outskirts,34.020624,?
793,large,3,2.0237319162923146,364113,?,Suburbs,?,-117.509713
794,8732,5,2.5,470135,?,Suburbs,34.659422,?
795,?,?,2.5,531950,19xx,Uptown,34.597255,-117.633475
796,?,4,?,160914,2011,Midtown,?,?
797,?,5,3.6605154027495868,137644,19xx,?,?,-118.859763
798,large,?,1.7078047435195436,736562,?,Outskirts,33.64454,?
799,9503,Three,2.5,205408,1908,Outskirts,?,-117.814605
800,?,4,3.802104270135262,680040,?,?,34.707057,-117.645227
801,6706,Three,2.5,472512,19xx,Suburbs,34.215371,?
802,large,?,2.5,366789,?,Outskirts,?,?
803,?,6,2.5,501264,?,?,?,?
804,?,Three,?,594804,19xx,Outskirts,33.577313,?
805,6748,Three,?,325530,1939,Suburbs,?,-118.976612
806,11281,1,2.5,342304,?,Outskirts,?,?
807,9550,?,1.9997304482152096,217048,?,?,33.675063,?
808,large,?,1.6706330966674288,752501,?,Midtown,?,?
809,9817,?,?,652679,2002,?,?,?
810,?,Three,2.5,467732,19xx,Midtown,?,-118.577273
811,?,Three,?,505699,19xx,Uptown,34.103793,-118.336514
812,?,1,2.5,533304,1973,Midtown,33.901382,?
813,4433,Three,2.5,617973,?,Uptown,34.641559,-118.393537
814,large,6,?,743043,2014,Midtown,33.804067,?
815,?,?,2.6019730119247706,315223,1956,?,33.500522,?
816,?,Three,3.578827865967453,798330,19xx,Midtown,34.766766,-117.565546
817,6884,3,?,652528,19xx,Suburbs,?,-118.24014
818,large,5,?,695310,1943,Midtown,?,-118.824801
819,?,1,2.5,116483,19xx,Downtown,?,-117.668721
820,large,?,1.7108715864304127,117301,19xx,Outskirts,?,?
821,9258,1,?,702235,1923,Downtown,33.87723,-118.829413
822,large,2,2.5,196799,1901,Uptown,33.765179,?
823,7145,?,3.400974740020238,752332,19xx,Downtown,33.674962,-117.839802
824,4721,?,?,438425,2010,Midtown,34.079925,-118.027713
825,large,Three,3.8225577961383506,190249,19xx,?,?,?
826,7761,Three,2.090022132488487,762103,19xx,Midtown,33.606993,-118.17166
827,?,?,2.5,295492,?,Downtown,?,?
828,?,6,2.5,173515,19xx,Suburbs,?,-117.503808
829,10010,?,1.8265808759923918,389713,?,Suburbs,34.707506,?
830,?,?,2.5,110612,19xx,?,?,-118.047407
831,7777,5,?,263476,1964,Suburbs,?,?
832,?,6,3.6534777932862053,302831,19xx,Midtown,34.397495,?
833,large,3,2.5,798116,19xx,Downtown,?,?
834,?,2,?,576387,?,Suburbs,33.861598,-117.718661
835,6353,?,1.477481271342434,121902,?,?,?,?
836,large,Three,2.5,535858,?,Midtown,?,?
837,large,?,1.1856377714923527,370281,2008,Suburbs,34.311293,?
838,?,Three,2.5,176881,19xx,Outskirts,33.513302,?
839,8912,?,2.5,217380,?,Midtown,34.447337,?
840,11755,Three,2.5,319836,19xx,Downtown,?,?
841,large,2,?,527797,1982,Uptown,34.417768,-118.94307
842,?,?,2.5,744161,?,Suburbs,?,-118.956205
843,large,6,3.294811572100876,346113,19xx,Downtown,?,-117.595807
844,?,Three,?,327664,1950,Uptown,?,-118.839109
845,8596,?,?,268740,?,Midtown,34.049038,?
846,9989,Three,2.5,477552,?,Midtown,33.8243,?
847,?,1,?,343156,?,Outskirts,?,?
848,?,5,2.6626355842629006,676400,19xx,Downtown,33.985137,?
849,large,3,?,771972,19xx,Midtown,34.083753,-118.323152
850,7827,?,2.5,475030,19xx,Suburbs,34.783409,-117.750772
851,?,5,3.3982504900223205,119454,?,Suburbs,?,-118.241746
852,large,Three,?,350586,1916,Suburbs,?,-118.823237
853,6452,Three,1.6653614105201546,171654,19xx,Midtown,?,-117.823685
854,large,Three,2.5,143861,1997,Midtown,34.043631,?
855,?,Three,2.5,245189,19xx,Downtown,?,-117.817317
856,large,4,2.480665545917206,511442,19xx,?,34.765778,?
857,large,5,?,788300,?,Outskirts,?,?
858,?,?,?,131404,19xx,Midtown,33.83741,?
859,?,Three,2.861166889860196,236289,19xx,Suburbs,34.603022,?
860,large,?,2.5,302091,1995,Uptown,?,-118.638044
861,large,2,?,394983,?,Uptown,34.389779,?
862,?,3,1.5801900124953376,176570,?,Outskirts,33.97379,?
863,?,Three,2.5975230012120565,722020,19xx,Suburbs,?,-118.657348
864,?,5,2.321529715026582,398199,?,Downtown,?,-118.738907
865,?,5,3.8946466467345218,299620,1999,Downtown,?,-118.512604
866,?,Three,2.5,708380,?,Suburbs,?,-117.926079
867,large,5,2.8378563633713005,409606,1941,Downtown,?,?
868,large,Three,2.2916211008589644,461835,19xx,Suburbs,?,-118.184375
869,large,Three,2.5,476872,1944,Uptown,33.661618,?
870,?,Three,2.8817554723120398,628724,19xx,Uptown,?,?
871,4629,?,?,789190,?,Downtown,?,-117.715862
872,?,2,?,633655,1996,Uptown,?,-117.912794
873,?,Three,2.5,441645,?,Suburbs,?,-117.932017
