ID,LotSize (sq ft),Bedrooms,Bathrooms,Price ($),YearBuilt,Neighborhood,Latitude,Longitude
509,7957,Three,2.168538611653467,741630,19xx,Midtown,,
510,11433,Three,,649183,19xx,Uptown,34.402446,
511,large,4,3.0714923717908604,605642,1958,Midtown,33.52173,-118.683106
512,9538,6,,685650,1974,Midtown,34.490047,
513,4804,Three,,227448,1954,,33.95867,-117.567755
514,large,6,,109792,,Outskirts,,-118.621435
515,,Three,,643851,,Outskirts,34.152353,-118.105765
516,large,,,566215,2019,Suburbs,,
517,,6,,223179,1961,Uptown,,
518,,5,,120029,,Uptown,,-118.019698
519,large,2,3.826341766950529,588357,19xx,Downtown,34.148872,
520,,,1.8617762995161855,268252,19xx,Uptown,33.6091,
521,4933,Three,2.7209204400508007,626997,1912,Downtown,,
522,large,Three,,435808,19xx,,34.654904,-118.040149
523,large,3,,652994,19xx,,34.73754,
524,,Three,2.5,456370,2023,Outskirts,34.471484,-118.094059
525,large,4,2.5,735945,1952,Uptown,,
526,,Three,2.218418412677658,754758,,,34.027195,-118.742505
527,large,,,691666,19xx,Downtown,34.290009,-118.908513
528,large,5,2.2043147531665035,475834,1919,Suburbs,34.796292,-118.035961
529,,Three,2.5,218857,19xx,Suburbs,34.733973,-117.613487
530,5486,,2.5,679476,19xx,Outskirts,33.952205,-117.761416
531,large,,2.609149120872082,631461,1992,Outskirts,34.457356,-117.710131
532,large,,2.5,404480,1958,,34.245941,-117.815338
533,,Three,2.9766458215039444,460255,,Uptown,,-117.768262
534,,Three,,582718,19xx,Outskirts,,-118.23828
535,large,,,532656,19xx,,,
536,9431,,,562588,19xx,Midtown,,
537,,5,2.5,115820,,Uptown,,-118.606778
538,7652,,3.9876957405807185,433725,1944,,,-117.934376
539,,,2.7612477342054484,547199,19xx,Outskirts,,
540,large,,,537095,2000,,34.049305,-118.808596
541,large,4,,702700,1948,Suburbs,34.210443,
542,,6,,230032,,Uptown,33.933797,
543,large,Three,1.6402947702301363,334459,19xx,Downtown,,-118.221897
544,,,2.5,390921,,Uptown,33.510934,-118.522176
545,6334,2,1.1873135515830566,254180,,Uptown,,-117.685311
546,8239,,,343827,2011,Downtown,,
547,6512,6,1.7543184815097634,305425,19xx,,34.031187,-117.523203
548,,,2.5,362666,19xx,Outskirts,34.750092,-118.572854
549,5681,,,209954,19xx,Outskirts,34.664503,-118.82511
550,8157,4,2.5,109696,,Outskirts,34.778586,
551,11903,5,2.5,285032,1920,Uptown,34.670359,-118.813305
552,,Three,2.5,103025,2019,Outskirts,,
553,,,1.0686031292602003,402821,,Downtown,34.285833,-118.000604
554,8079,5,2.5,302847,19xx,Uptown,34.008745,
555,5487,,,307001,19xx,Downtown,33.920602,-118.488401
556,,,2.5,400824,2002,Uptown,33.917888,
557,large,,2.5,543243,1931,,34.429815,-117.50724
558,large,Three,2.5,127820,,Downtown,,
559,,3,2.5,433470,1962,Midtown,33.534757,
560,6303,Three,,769911,,Midtown,,-118.877826
561,,Three,2.5,799095,2014,Suburbs,,
562,10087,1,2.178611403323988,126011,19xx,Suburbs,34.649841,
563,,4,3.5286778195757886,547351,,Suburbs,34.354398,-118.78598
564,,4,,590384,19xx,Midtown,,
565,7780,,2.5,398277,19xx,Suburbs,34.011512,-117.798234
566,large,1,,301703,19xx,Suburbs,34.606284,-118.588144
567,large,Three,2.5,229005,19xx,Outskirts,33.942325,-117.534105
568,,,2.5,678528,19xx,Downtown,34.52062,
569,11873,Three,3.372382833842899,221081,1955,Outskirts,,-118.738455
570,,,2.5,755903,2011,Outskirts,34.793139,-118.500432
571,,,,216602,19xx,Downtown,33.782709,
572,7496,Three,1.4769061332259783,256927,19xx,,34.731118,
573,large,,,487651,1926,Uptown,33.69955,-117.840212
574,large,,2.5,782606,1902,Outskirts,34.445217,
575,,3,,619172,2007,,34.415329,
576,9780,,2.597252885939614,155417,,Downtown,,
577,large,4,2.5,547411,,,34.45434,
578,9452,Three,2.5,291344,,Midtown,34.096083,
579,,5,,375750,1978,Midtown,,-118.575884
580,,,1.9000330600386428,663103,19xx,Uptown,33.939918,
581,,,2.5,285327,19xx,,34.259169,-118.604331
582,large,,1.2417754315307454,782064,19xx,Midtown,,-118.137877
583,large,,3.5806400300520718,310387,19xx,Outskirts,34.743324,
584,,,2.5,184571,,Uptown,,
585,,Three,3.9612258694697777,414081,,Suburbs,,-118.418446
586,4589,,,765286,19xx,Uptown,,-117.92412
587,,Three,3.857495443921205,392512,19xx,Midtown,33.918785,
588,8968,,2.5,511339,,Suburbs,,-118.947865
589,large,Three,,295807,19xx,Midtown,,
590,,2,,378743,19xx,Uptown,33.798807,
591,,,3.493594080331918,171102,,Midtown,34.215293,-118.46684
592,large,3,1.8312272285687459,305100,,Outskirts,34.161708,-118.244658
593,10806,3,,361721,,Outskirts,34.154517,
594,large,Three,2.5,523497,,Uptown,,-117.777068
595,10143,Three,,315839,,Outskirts,34.120765,-118.192487
596,large,Three,2.5,381087,,,34.20621,-118.033643
597,large,Three,1.5147943493585998,164313,19xx,Uptown,34.344149,
598,large,,2.5,338057,,Outskirts,34.750994,-118.842122
599,large,Three,2.5,607744,19xx,,34.527256,
600,,Three,,543860,19xx,Downtown,,-118.544016
601,,2,,315286,1956,,33.51329,
602,,,3.2489877518299015,580080,,,34.687124,
603,large,,1.4628701109530529,350245,19xx,Outskirts,,-118.890525
604,,,2.5,727193,1928,Downtown,34.168325,
605,large,,2.5,542431,,Downtown,,
606,,5,3.001765285856192,271054,,Midtown,34.426999,
607,,,3.503334590405423,368393,19xx,Midtown,34.438228,-117.72484
608,large,,2.5,597736,,Suburbs,,-118.167549
609,,,,239036,1999,Downtown,,-118.683649
610,5850,Three,3.5392439523538597,738607,19xx,Outskirts,33.947661,
611,,Three,2.5,230337,,,,
612,,Three,2.5,149752,2013,,33.62676,-118.98041
613,7896,5,,318562,,Outskirts,34.430644,
614,large,,3.1475797263251963,524751,19xx,Midtown,34.479088,
615,large,2,,644436,19xx,Outskirts,33.921774,-117.905001
616,8704,,3.199517632331664,424970,,Suburbs,,-118.928727
617,4830,4,2.5,703844,19xx,Downtown,,-118.125494
618,,6,3.9696918410905875,429837,,Suburbs,34.004246,
619,large,3,,286293,1940,,,-118.516989
620,large,,2.374361930273561,576348,2013,Downtown,34.459959,
621,large,6,1.510811661542095,173770,,,33.649224,
622,9194,6,2.5,718386,,Midtown,34.422969,
623,10807,,2.5,775784,19xx,Suburbs,34.064821,-118.885072
624,large,Three,3.7758554898289325,620250,19xx,Downtown,34.595287,
625,,Three,1.2081017814246715,472622,19xx,Uptown,34.073201,-118.560086
626,10719,Three,2.406149086405604,635206,,Midtown,,
627,8275,3,3.832442460723557,457513,,Outskirts,,-118.604202
628,large,4,2.5,514881,,Downtown,34.62727,-118.358824
629,,3,,156393,1924,Suburbs,,
630,large,,2.5,532570,,Midtown,34.571397,-118.339266
631,7674,Three,2.5,223628,,,,-118.474311
632,4481,,,306944,,Uptown,34.441825,
633,large,3,,451466,19xx,Outskirts,,-117.734224
634,9178,1,,191180,,Midtown,,
635,4574,,2.5,501891,1930,Midtown,34.026466,
636,large,Three,2.5,661554,19xx,Outskirts,,
637,,,2.5,444430,19xx,Suburbs,,-117.86211
638,4812,Three,,181345,19xx,,34.569434,-117.763652
639,large,,2.5,318361,1960,Outskirts,34.301895,
640,5879,3,3.123064014306454,734101,2006,Uptown,,
641,6721,,2.5,429296,1974,Uptown,33.7475,-117.681562
642,,Three,1.7085521834266322,753742,1977,Suburbs,,
643,8814,3,2.1892409968792625,251546,1953,Downtown,,
644,8410,Three,,561522,1970,Downtown,,-118.008958
645,9212,,2.5,153485,1987,Uptown,,
646,6509,5,3.639699534193554,683227,19xx,,33.587792,
647,,Three,2.5,661059,19xx,Suburbs,34.253527,
648,,,2.5,695421,19xx,,,-118.688465
649,large,6,,112096,,Uptown,,
650,11871,,,237794,1996,Downtown,,-117.800554
651,large,,1.5003373956529473,720815,,Outskirts,,
652,11558,Three,,662014,,Outskirts,,
653,10240,,,368123,19xx,,34.420756,
654,,5,,443617,1991,Midtown,,-117.942468
655,9558,Three,2.5,406972,,Suburbs,,
656,,2,3.694681666245824,241904,19xx,,34.31596,-118.887458
657,11077,6,2.9013043150377835,362237,1953,Midtown,33.674743,
658,6141,Three,2.5,157583,19xx,Downtown,,-117.719696
659,large,Three,,388302,19xx,Uptown,,-118.1119
660,large,,2.5,607735,1918,Suburbs,,-118.492647
661,large,,,743285,19xx,Midtown,33.679659,-117.730926
662,7856,,2.5,523437,,Suburbs,,
663,,Three,3.6717799573889076,659683,1971,Suburbs,34.165307,
664,,,3.0599638927406634,749654,1969,Suburbs,34.6991,-118.035622
665,large,,2.450710764892688,153297,,Uptown,33.96682,-117.609716
666,,2,3.178113972312594,349846,19xx,Suburbs,34.289559,
667,9101,Three,,584951,1997,Midtown,,-118.700119
668,large,6,,592150,,Suburbs,33.821102,
669,,Three,2.5,750273,1961,Uptown,33.966235,
670,4957,,1.91833680015292,117646,19xx,,33.970589,-118.249097
671,10298,6,2.5,258619,1938,,34.096925,
672,,Three,2.5,407903,1942,Suburbs,,
673,large,,2.2712847122404103,272196,1977,Suburbs,34.66323,-117.99916
674,large,Three,,304263,19xx,Uptown,,
675,,Three,,295632,2003,Suburbs,,
676,large,,2.5,594297,1980,Outskirts,34.658721,-117.802889
677,,Three,2.5,157671,19xx,,34.765634,-118.953559
678,10583,1,1.7639401210368566,122924,1942,Midtown,34.43604,
679,large,,3.340557743802723,276852,,,34.398168,
680,large,2,2.5,136509,19xx,Midtown,34.297438,
681,10758,,2.5,440124,,,33.549791,-118.808805
682,,,2.5,292594,19xx,Outskirts,34.073622,-118.777235
683,large,4,1.4804263598987368,215025,,Uptown,34.328013,
684,,2,,755856,,Midtown,,
685,9003,Three,,699224,,Uptown,,
686,7007,,1.6654106907913675,586698,,,34.076614,-118.124107
687,10314,Three,2.5,254907,1994,Suburbs,34.545827,
688,7726,,2.5,229664,1928,Midtown,34.423292,-117.607715
689,large,,2.461923011156218,135859,19xx,Downtown,,
690,9559,1,2.5,706504,1940,,33.821653,-117.966466
691,,Three,,353517,19xx,Downtown,,
692,,Three,,710539,,Suburbs,33.831912,-117.592782
693,large,Three,2.9816077319222396,575138,19xx,Outskirts,,-118.577418
694,4126,Three,,442309,1934,Outskirts,33.838031,-118.245008
695,large,Three,,688056,1944,Outskirts,34.399399,
696,large,Three,,481179,19xx,Suburbs,33.583078,-118.997789
697,7142,2,2.3506110274964955,558894,,Downtown,,-118.326794
698,5225,1,2.3600447950101735,584590,,Downtown,34.00907,-118.031529
699,6255,,3.018688224924589,382970,2014,Uptown,33.87391,
700,large,,,541550,1918,Uptown,34.361032,-118.485736
701,5098,6,,588554,19xx,Midtown,,
702,large,Three,2.330668047789063,743274,19xx,Downtown,,
703,,,,417065,,Midtown,,
704,large,6,2.273661091056435,222535,19xx,Midtown,34.585201,-118.196227
705,6733,,,455408,19xx,Uptown,,
706,large,Three,1.5740191521537166,534715,19xx,Uptown,,-117.800921
707,large,2,2.946235162558999,134361,19xx,Downtown,,
708,large,,,798014,,Downtown,,
709,large,1,,296299,19xx,Suburbs,,
710,11439,,,563238,1921,Midtown,33.704951,-117.76866
711,large,,1.9751476928005787,133268,,Outskirts,,-118.253865
712,,2,2.5,237368,1915,Suburbs,,
713,,6,3.8883190672596806,284278,1973,Uptown,,-118.376921
714,large,1,,160375,19xx,Outskirts,,-118.887467
715,7291,,1.7684493838433166,388212,,Midtown,,
716,large,Three,,617910,19xx,Suburbs,,
717,large,Three,2.5,282226,1929,Suburbs,34.728382,
718,8869,,,657057,,Midtown,33.509234,-117.956685
719,,1,1.8569458149186886,405807,,Outskirts,,-117.917746
720,,,1.8922864754144142,340054,1992,Uptown,34.72698,-117.567562
721,large,,1.8777015225301619,377307,,Uptown,34.338514,-118.461124
722,5419,Three,2.6626415268478483,788715,1919,Downtown,,
723,large,Three,2.5,648172,1950,,,-118.393096
724,,Three,2.5,515854,19xx,Downtown,,-118.325886
725,11086,5,1.8365769437769757,109586,1990,Outskirts,,
726,large,6,3.3129577432745303,501509,,Midtown,34.774678,-118.946551
727,large,,2.5,269985,1927,Midtown,,
728,large,Three,2.5,520403,19xx,Midtown,33.749148,
729,large,Three,3.7146611993571192,141232,,,33.580484,
730,large,,2.5,221367,,Midtown,,-118.85414
731,5644,Three,,679527,,Midtown,,-118.837451
732,large,Three,3.4186579775147385,256825,,Downtown,,
733,10657,,3.175540878965892,137442,1996,Downtown,34.20522,
734,large,,2.5,465216,,Outskirts,,-118.698685
735,5622,,1.0105979987746954,542082,1993,Suburbs,34.142281,-117.745096
736,large,,1.8927060886893852,380067,19xx,Downtown,,-118.382408
737,,6,,563093,19xx,Downtown,33.642622,-118.98555
738,large,Three,,667266,1937,Midtown,34.425724,
739,large,Three,,446700,,Outskirts,33.5518,
740,large,,2.8440336753577093,310182,19xx,Outskirts,,-118.803881
741,7865,,,364187,,Suburbs,,-118.081288
742,10842,,3.850905873469409,310266,19xx,Suburbs,33.993474,-117.880912
743,large,Three,2.5,126859,1903,Uptown,34.342329,-117.589969
744,large,,2.5,479477,,Outskirts,,-117.777127
745,large,4,3.0050971901507624,562250,1960,Midtown,,
746,7796,3,2.5,687372,19xx,Downtown,34.680972,-118.308748
747,4372,4,2.2825120533270047,742147,1956,,,
748,large,Three,2.5,674370,,Midtown,,
749,4762,6,2.8944559152672436,427825,,Uptown,34.41907,
750,large,Three,2.5,728543,2020,,34.104605,-118.777833
751,8961,Three,3.5555316156132166,600349,,Uptown,33.519437,
752,large,Three,2.5,380641,1995,Suburbs,,
753,5380,5,,666611,19xx,Uptown,,-117.911582
754,6614,4,2.5,105016,,Uptown,34.076263,-118.474871
755,9517,Three,1.6353123039911666,794132,,Uptown,,
756,,,3.440777177924918,294800,1958,Uptown,34.358955,-118.985455
757,10681,,,404634,19xx,Suburbs,33.978107,
758,large,Three,2.5,471269,,Outskirts,33.712609,-118.141772
759,9628,Three,,533986,,Suburbs,,-118.466936
760,,,,755865,,Suburbs,,-117.728667
761,large,Three,3.2937389627247997,419611,1969,Suburbs,,-117.805568
762,,Three,,443377,,Uptown,,-118.181034
763,,Three,2.5,258196,2011,Midtown,33.549823,
764,large,1,2.5,205412,1997,Uptown,34.040022,-118.096372
765,10205,6,,530677,19xx,Downtown,34.402394,-118.129714
766,,,2.5,697520,,Uptown,34.160557,
767,large,6,2.5,374800,,Midtown,,
768,,,3.0545537576343182,166434,1918,Downtown,34.515906,
769,7560,4,2.283198362151398,627849,1937,Downtown,,-117.81367
770,9390,,,350504,19xx,Uptown,,-118.835162
771,,4,,305784,,,34.680308,
772,large,4,3.2618127717510186,160475,,,33.899714,
773,,2,1.9965008065942063,472170,,Suburbs,34.567549,-117.796877
774,5669,,2.5,350700,19xx,Midtown,33.822043,-118.483694
775,large,4,,594639,1942,Midtown,,-118.017418
776,large,6,,281365,19xx,Downtown,,
777,4281,6,2.328205517657708,782036,,,,-118.984213
778,9493,5,2.3993246624727247,357271,19xx,Midtown,33.96317,
779,,,2.5,287884,1992,Outskirts,33.626701,-118.076209
780,5023,,2.5,573094,,Midtown,33.613329,
781,large,Three,,582261,1935,Midtown,33.964721,
782,8858,Three,2.540196487115642,362317,,Suburbs,34.438314,
783,large,,,376453,19xx,Downtown,,
784,large,Three,2.5,294885,,Suburbs,,
785,,1,2.5,393745,19xx,Uptown,,-118.839451
786,large,4,,638489,19xx,Uptown,,-117.972576
787,large,,2.5,130426,19xx,Uptown,34.550179,
788,,Three,2.5,375207,19xx,,33.689722,
789,,,2.5,613302,1960,Outskirts,33.720478,
790,large,2,,553716,1984,Uptown,,-117.672439
791,large,3,2.5,595012,1977,Suburbs,34.38031,-117.781416
792,large,,2.4270475650948997,422292,1966,Suburbs,,
793,4210,,2.5,438316,1951,Suburbs,33.622089,-118.862205
794,large,6,,489383,,Downtown,34.352455,-118.84062
795,,Three,2.5,222566,19xx,Downtown,,-118.72629
796,9725,Three,3.505339610168634,187228,,Outskirts,33.54143,-117.734254
797,,1,,721004,19xx,Outskirts,34.419734,-117.826051
798,5992,2,,466852,1919,Uptown,34.714265,
799,large,5,,366964,2010,Midtown,34.502235,-118.011303
800,,Three,1.0635931282581983,512094,,Downtown,33.792456,-117.835137
801,,,2.5,341160,,Midtown,34.672737,-118.117973
802,large,,2.5,761664,,Uptown,34.411136,
803,,1,,466211,1903,Uptown,,
804,large,5,2.538047444998079,391249,19xx,Downtown,34.371449,
805,,Three,,724758,1976,Midtown,,
806,5345,,,329099,,,33.716746,-118.867052
807,,,,147936,2023,Outskirts,33.836749,-118.921988
808,8062,Three,2.5,534307,1958,Midtown,34.077165,
809,11968,Three,1.7822985570289664,130945,1924,Suburbs,33.884908,
810,,4,,328313,,Uptown,33.922244,
811,5415,1,2.0143721638192233,390513,1975,Downtown,,-118.012246
812,,2,1.4783245007082604,762868,1908,Midtown,,
813,large,Three,2.5,173894,19xx,Uptown,,
814,large,,,396514,,Midtown,34.592267,-118.786551
815,large,Three,,465376,2000,Midtown,34.71283,-118.483932
816,,,,712885,19xx,,,
817,5869,6,2.5,128086,19xx,Uptown,33.596796,-118.615203
818,large,Three,,459464,,Suburbs,34.059288,-118.464942
819,,Three,2.3007133287828427,502402,1939,,,
820,11590,,2.5,227653,,Midtown,,
821,,,2.5,168868,2001,Uptown,,-118.787389
822,9019,,2.5,290700,1928,,34.120125,
823,large,Three,1.5727134769683242,655372,1974,Outskirts,,-118.056288
824,,,,698085,1993,Outskirts,,-117.766071
825,large,2,,558017,,Suburbs,34.439036,-118.654206
826,large,4,,437318,,,33.980857,
827,5844,1,,339333,19xx,,,-117.862061
828,,Three,2.9004056704652843,457560,19xx,Midtown,34.278511,
829,5898,Three,,427421,,Outskirts,33.544016,-117.682746
830,4957,Three,2.5,516808,2018,Downtown,33.79548,-117.793572
831,,Three,2.5,629650,,Outskirts,34.56659,-118.918887
832,,5,,130189,,Uptown,,-118.927556
833,,Three,,193869,1932,Outskirts,34.726268,-118.070191
834,10751,3,,147500,2016,Suburbs,,
835,,6,,577512,1948,Suburbs,,
836,10235,,,589934,1984,Outskirts,,
837,,Three,2.2140133695776223,636174,19xx,Uptown,,-118.340397
838,,,,575648,1931,Suburbs,,-117.696392
839,large,Three,3.0038788066123647,424943,1948,,,
840,,2,,227031,19xx,Uptown,,
841,,6,,179446,19xx,Suburbs,33.839211,
842,8230,,,674928,2020,Outskirts,,-117.733069
843,large,,2.694069594301028,495115,,Downtown,33.500273,-118.787298
844,7971,,2.5,723537,19xx,Downtown,,-117.760398
845,large,,,720674,19xx,Uptown,,
846,,,1.8217051694705835,337461,,Uptown,,-117.601288
847,large,Three,,484367,,Midtown,34.513152,-118.393759
848,large,2,2.646006391867812,530068,19xx,Downtown,34.158268,-118.665752
849,,,,209769,2007,Uptown,,-118.011151
850,large,,3.035871062660816,669067,2022,Midtown,,-118.066761
851,11276,,1.4931197464854948,738499,19xx,Outskirts,33.723519,
852,9134,,1.625720745393671,617910,19xx,Suburbs,34.55434,
853,9703,3,2.5,766735,2014,Downtown,33.716249,-118.802997
854,large,,3.6422923493990793,132327,1933,,,
855,11304,Three,1.5541622753213682,207912,1987,Midtown,,-118.843453
856,4898,,2.5,358255,2008,Suburbs,,-118.844876
857,,4,2.5,202706,1943,Suburbs,,
858,,4,2.5,714538,19xx,Uptown,,
859,8898,1,2.7519134378298693,611223,1901,Midtown,33.791942,
860,4794,Three,2.5,515723,,,,
861,4179,1,2.5,130676,19xx,,33.870309,
862,,Three,3.0302783881011366,318219,19xx,Downtown,,
863,,Three,,298333,19xx,Suburbs,33.824901,-118.794347
864,,3,2.5,649095,,Midtown,34.234917,-118.137653
865,11029,,1.0664320441890172,347969,19xx,,34.112201,
866,large,,,289617,,Midtown,,-117.526982
867,,2,1.9407861288274737,766819,,Outskirts,,
868,5163,Three,2.5,702853,,Downtown,,-117.612916
869,large,Three,,241583,19xx,Midtown,,
870,large,Three,2.5,636551,,,34.669292,
871,large,,1.0040259087272054,153370,19xx,Uptown,,-118.508372
872,8858,1,2.5,312113,19xx,Downtown,,-117.843419
873,large,,2.2967996476945065,243336,1935,,33.771164,
874,,Three,,588043,19xx,Outskirts,,-117.546267
875,large,2,2.5,165111,,,,-117.902075
876,,5,1.058695845188343,350992,,Midtown,,
877,,Three,2.9637700535311753,529275,1927,,,
878,large,,1.4229248737212814,121238,1990,Suburbs,34.097817,-118.932364
879,large,5,1.5845303603811565,571592,2002,,34.349151,-118.91484
880,9174,,1.9999342677406435,423832,,Midtown,34.057908,
881,,,2.791862217549338,709626,2013,Midtown,33.826406,
882,8958,5,2.5,695673,,Uptown,33.657874,-118.496259
883,5004,2,,416123,19xx,,,
884,9514,1,3.154873838701521,639830,19xx,Uptown,33.598252,-118.921669
885,large,,2.5,489270,1942,Downtown,34.333519,
886,,6,2.5229967483975644,369253,19xx,Downtown,33.683107,
887,10326,6,,213560,,Uptown,,
888,6992,,2.079463897840416,471098,1920,Outskirts,,-118.792166
889,7202,,2.5,289480,19xx,,,
890,6046,Three,,563963,,Suburbs,33.648651,
891,11665,6,,753468,,Uptown,,
892,9329,4,2.5,118055,19xx,Downtown,33.572194,-118.483648
893,,2,2.5,302302,2007,,34.093104,
894,large,3,2.6332569329653737,167887,1944,Uptown,,-117.679925
895,,Three,2.5949466264377334,267187,,Midtown,33.910133,
896,5847,4,2.5,778266,,,,-118.868293
897,large,Three,,122262,19xx,Suburbs,33.630679,
898,10546,,,188280,,Outskirts,,-117.517699
899,,,,526976,2022,Downtown,,
900,,,2.5,741346,1935,,,-117.59681
901,large,,2.5,364335,,Midtown,33.993731,-118.530038
902,,5,3.0422350520834542,270590,1961,Suburbs,34.090489,
903,7985,Three,2.5,484222,2011,Outskirts,,-117.952858
904,large,,2.5,503467,,Uptown,,
905,7884,,2.820578981001546,610461,1936,Suburbs,,-118.267401
906,large,Three,1.9959425216862763,118938,19xx,Uptown,34.073186,
907,,,,245504,1993,Midtown,,-118.156405
908,large,4,,639085,,Uptown,34.611684,-117.609967
909,8256,Three,3.642064011092592,732221,19xx,Uptown,34.347608,-117.930612
910,large,Three,,572129,1952,Suburbs,34.326308,
911,,,1.2378007361600407,670500,19xx,Midtown,,
912,large,Three,,680177,,Downtown,,-117.640164
913,9004,Three,2.5,186733,19xx,Midtown,,-118.403835
914,large,4,2.5,507209,19xx,Uptown,33.825282,
915,large,,3.327847958360159,401926,19xx,Suburbs,,-118.758153
916,6421,,2.834690361592208,705376,1987,Outskirts,,
917,,Three,,642044,1917,Uptown,,-118.96146
918,11246,Three,,313971,,Suburbs,,
919,5328,,,509592,19xx,Midtown,,
920,,Three,2.5,163973,,,34.755713,
921,10949,Three,3.7214217699917738,453960,,Downtown,33.526766,-118.268604
