'ID','LotSize (sq ft)','Bedrooms','Bathrooms','Price ($)','YearBuilt','Neighborhood','Latitude','Longitude'
427,'?',Three,'?',266929,19xx,Midtown,33.883388,-118.01639
428,'?','?','?',646329,19xx,'?','?',-118.365714
429,large,'?',2.5,505294,'?','?','?',-118.93872
430,'?',5,'?',759932,1961,'?',33.902948,-117.775959
431,10539,'?','?',540281,19xx,Midtown,34.62013,'?'
432,'?',Three,1.332293066829778,253286,1969,Suburbs,34.464043,-117.925514
433,9038,3,'?',518190,19xx,Midtown,34.258916,'?'
434,7702,Three,'?',139222,19xx,'?',33.819388,-118.203122
435,'?','?','?',566227,19xx,Midtown,'?',-118.583506
436,'?',Three,1.4897125565276799,345309,'?',Downtown,'?',-117.894736
437,9705,'?',1.5038143954390752,782054,'?',Suburbs,33.910632,-118.307996
438,'?',1,'?',683583,1953,Downtown,'?','?'
439,6541,3,3.544016602690479,580649,1975,Uptown,34.562692,'?'
440,large,4,2.6909276910750863,519570,1907,Downtown,'?',-118.338454
441,large,'?',3.724480413460105,783955,'?',Outskirts,34.350798,-118.765643
442,large,'?',2.5,587054,1999,Midtown,34.579531,-118.367801
443,4393,Three,2.5,786209,'?',Suburbs,'?','?'
444,10577,'?',2.264780828483054,364322,'?',Outskirts,34.707458,'?'
445,'?',2,'?',567952,19xx,Uptown,'?','?'
446,7493,'?',1.7860327856455411,641263,19xx,Outskirts,34.450786,'?'
447,'?',5,2.5,334720,19xx,Outskirts,33.542839,'?'
448,large,'?',2.871312836681835,467787,19xx,Outskirts,'?','?'
449,'?',Three,'?',340996,19xx,Outskirts,34.209722,-118.286598
450,'?',Three,2.5,382266,'?',Outskirts,34.694869,'?'
451,large,'?',2.5,183852,19xx,Downtown,33.870389,'?'
452,5869,5,'?',576791,2018,Downtown,33.749961,-118.230548
453,'?','?',2.5,613947,19xx,Midtown,34.085796,'?'
454,large,'?','?',523563,19xx,Midtown,'?',-118.149313
455,11072,'?','?',172830,1953,Downtown,34.50331,-117.86891
456,11701,Three,2.432351374230473,761514,19xx,Uptown,34.542522,-118.522834
457,7304,'?',2.5,591807,19xx,Outskirts,'?',-118.288915
458,'?','?','?',554969,'?',Uptown,34.187859,'?'
459,'?','?',2.5,700213,19xx,Downtown,'?','?'
460,5502,1,2.5,162690,'?',Uptown,33.519773,'?'
461,large,2,2.5,487795,1946,'?',34.060377,-117.506314
462,11843,'?',1.1292072989483075,713669,1984,Downtown,34.306858,'?'
463,'?',3,2.5,727723,'?',Suburbs,33.505863,'?'
464,'?',Three,2.2934238066101127,369688,19xx,Midtown,34.74648,-118.225886
465,large,Three,1.4594202193414576,680094,19xx,Uptown,'?','?'
466,9544,Three,1.7881279841323905,762981,2012,'?','?',-118.894161
467,large,Three,'?',555680,'?',Outskirts,33.660166,-118.659613
468,10614,'?',3.689896226123258,728397,1926,Downtown,34.056298,'?'
469,'?','?',2.5,568530,'?',Suburbs,'?',-118.759061
470,'?',Three,2.1991347726983435,179247,1905,Midtown,'?',-118.741689
471,large,'?','?',744987,'?',Downtown,'?',-118.169511
472,'?',1,3.1868892665742723,648117,19xx,Midtown,34.100066,-117.742941
473,4267,Three,2.5,451632,1942,'?',33.952939,'?'
474,large,'?',1.6996722236969386,500066,19xx,'?','?',-118.171923
475,'?','?','?',481579,'?','?',34.571387,'?'
476,11426,6,2.5,590238,19xx,'?','?','?'
477,large,2,2.5,322272,1935,Suburbs,34.168654,-118.455403
478,large,'?',2.5325475401274398,790353,'?',Midtown,'?','?'
479,8549,2,'?',115801,'?','?',33.961715,-118.494603
480,10626,2,3.5102338576126617,765432,19xx,Uptown,33.812407,'?'
481,5684,Three,'?',268194,'?',Uptown,33.609116,'?'
482,4483,'?',2.2661836541186426,750206,19xx,Uptown,33.988731,'?'
483,large,3,'?',688806,19xx,Suburbs,33.765189,-117.863907
484,8614,Three,3.207024804842459,553785,19xx,Outskirts,'?',-117.917307
485,'?',Three,2.5,313964,'?',Midtown,34.143659,-118.384774
486,large,'?',2.5,690844,1913,Midtown,34.260345,-118.688348
487,'?',3,2.5,180821,2022,Uptown,'?',-118.150407
488,'?','?',2.5,237955,19xx,Uptown,34.080978,-118.298631
489,large,2,3.064257172641236,353693,2010,'?','?',-117.932118
490,large,Three,'?',688421,1987,Midtown,'?',-117.60631
491,'?',Three,2.5,236464,'?',Uptown,33.867419,-118.035912
492,large,Three,2.1408561760086253,198525,2005,Downtown,34.055388,'?'
493,8569,5,3.039238064249058,339839,'?','?','?','?'
494,large,'?',3.8787665462978147,237274,19xx,Downtown,34.527126,'?'
495,large,1,'?',576297,1971,Midtown,'?',-117.967987
496,10746,3,1.6823525364679182,706375,1946,'?','?','?'
497,'?',Three,2.5,500803,1927,Outskirts,'?',-118.40993
498,5177,Three,'?',373685,'?',Outskirts,'?',-118.185603
499,5264,Three,'?',301349,'?',Suburbs,33.856898,'?'
500,large,Three,2.447823595894233,739604,1969,Outskirts,34.38036,'?'
501,large,Three,'?',224895,1935,Downtown,34.418771,-118.82223
502,large,'?',3.4168234599812375,515072,'?',Midtown,'?',-117.683937
503,10939,2,2.8924184083914724,182342,1996,Uptown,'?','?'
504,11068,'?',1.8537056253729163,503677,2007,Midtown,33.522488,'?'
505,4232,2,'?',666604,1992,Suburbs,'?',-117.95904
506,9388,1,2.5,131280,1938,Downtown,34.01846,'?'
507,'?','?','?',709550,'?',Uptown,33.965585,'?'
508,'?','?','?',246261,19xx,Outskirts,'?',-117.730336
509,10729,'?',2.2417362587470198,355420,'?',Midtown,'?','?'
510,'?','?',2.5,486476,1995,Downtown,'?',-118.359039
511,large,Three,2.548228617120487,364966,19xx,Downtown,34.411199,-118.258559
512,'?',1,3.401384615388939,638841,1937,'?','?','?'
513,6320,2,2.5,187680,19xx,Uptown,34.474278,'?'
514,6342,1,1.6973610688368614,589030,19xx,Midtown,34.500449,'?'
515,'?','?',3.588486121941187,118548,19xx,'?',34.78944,-118.992747
516,'?',5,3.650354293506655,799574,'?',Uptown,'?',-118.779156
517,'?','?',2.470214539272229,308547,19xx,Downtown,34.435298,-118.346531
518,5781,'?',2.5850540232010997,188711,19xx,Outskirts,34.104103,'?'
519,large,'?',2.5,732573,'?',Midtown,'?',-118.169821
520,'?',Three,2.5,358804,1972,Midtown,'?',-118.43136
521,large,'?',2.5,454954,2010,'?',33.911178,'?'
522,4084,3,'?',390975,'?',Suburbs,33.791129,-118.270801
523,5365,5,'?',317457,19xx,Downtown,'?',-117.786888
524,large,2,2.5,419047,19xx,Outskirts,34.593555,-118.375722
525,4255,'?',2.5,757248,1939,Downtown,33.770736,-118.78297
526,11767,Three,'?',278106,1926,Suburbs,'?',-117.808027
527,'?',2,'?',660194,19xx,Outskirts,34.026673,'?'
528,5864,Three,1.5085848057643632,363518,1949,'?',34.31148,-118.191849
529,large,Three,3.4992805220045424,147195,1904,Midtown,'?','?'
530,large,2,'?',330952,'?','?',34.791439,-118.206231
531,'?',6,2.5,126923,19xx,Suburbs,34.184278,'?'
532,5320,Three,'?',546981,1944,Midtown,33.666184,-118.023921
533,'?',3,'?',583202,19xx,'?','?',-118.287565
534,large,1,'?',358993,'?',Downtown,'?','?'
535,'?',2,'?',504000,19xx,'?','?',-117.774399
536,9735,3,2.5,271375,19xx,Downtown,'?',-117.963489
537,large,'?',1.1934025257486849,722751,'?',Suburbs,'?','?'
538,'?',3,2.923307396425763,180277,1980,Downtown,'?','?'
539,10360,'?','?',690959,19xx,Outskirts,33.522832,-117.617229
540,large,'?',2.5,500213,19xx,Suburbs,34.691444,'?'
541,11054,'?',2.5,118168,'?',Midtown,'?','?'
542,'?',Three,'?',320415,19xx,Downtown,'?','?'
543,'?',Three,'?',587009,2008,Outskirts,34.15019,-118.431144
544,'?',3,1.412623557836771,152272,'?',Downtown,'?',-118.092594
545,7794,'?',2.5,287363,19xx,Outskirts,'?',-118.783606
546,'?',3,2.5,233187,19xx,Uptown,34.525236,-118.276585
547,'?',Three,2.99733711478968,487666,'?',Downtown,34.574634,-118.809388
548,5231,Three,2.449334124472138,190776,1943,Midtown,34.685324,'?'
549,5031,'?',2.5,491881,1970,Uptown,33.525735,-118.237313
550,6497,'?',2.5,269564,1945,Outskirts,33.533229,'?'
551,11767,Three,'?',582986,1979,Downtown,'?',-118.924829
552,9818,'?',2.5,775278,1987,Midtown,'?',-117.770022
553,'?','?',2.5,674433,19xx,'?','?',-118.957225
554,large,4,2.5,783609,19xx,Midtown,'?',-118.724828
555,large,'?',3.3496499515430362,538072,1943,Downtown,'?','?'
556,6746,'?',2.5,503407,1939,Suburbs,'?',-118.11677
557,large,Three,'?',638994,1953,Downtown,'?','?'
558,'?','?',2.5,276151,19xx,Outskirts,'?','?'
559,7423,Three,'?',323335,'?','?',34.168425,'?'
560,9198,Three,1.2163796351329137,533924,19xx,Suburbs,34.214746,'?'
561,'?',6,2.7023062082485922,727464,1940,Suburbs,'?','?'
562,large,Three,'?',616785,2023,Outskirts,'?',-118.399576
563,9795,Three,2.5,309973,'?',Uptown,'?',-118.921332
564,large,'?','?',544570,19xx,Midtown,'?','?'
565,'?','?','?',645471,'?',Uptown,34.690456,'?'
566,8042,'?',1.017619099277315,416849,19xx,Suburbs,'?',-117.784256
567,4065,Three,2.0173332678944775,240255,19xx,'?','?','?'
568,5250,Three,2.5,513419,19xx,Uptown,34.268499,'?'
569,large,'?','?',415758,1943,Midtown,'?','?'
570,large,'?',2.891694615910289,516277,'?','?',33.712288,'?'
571,'?',5,3.9340014437884863,532915,1908,Suburbs,'?',-117.752226
572,'?',Three,'?',239827,1955,Outskirts,34.038264,-118.83741
573,7375,'?',1.422270314248062,355113,1943,'?','?',-118.000169
574,large,4,2.5,595944,1915,Outskirts,34.776983,-118.534048
575,6627,'?',2.644961830554282,681320,19xx,Midtown,33.646739,-118.418717
576,10321,Three,1.7977310995573532,641138,1927,Suburbs,34.294865,-118.077786
577,'?',Three,'?',523499,'?',Uptown,34.020863,-118.011184
578,large,Three,'?',157429,2018,Outskirts,'?','?'
579,4580,6,3.6258891993045594,757817,19xx,Midtown,'?','?'
580,'?',Three,2.5,455394,'?',Suburbs,33.695083,'?'
581,'?',1,'?',199984,1957,Downtown,'?','?'
582,large,Three,'?',469353,19xx,'?',34.148257,'?'
583,'?','?','?',316912,19xx,'?',33.856217,'?'
584,'?',Three,2.3600618393306676,237854,'?',Uptown,34.558127,'?'
585,5145,Three,2.3658860043342456,379928,1928,Downtown,'?','?'
586,'?',Three,2.5,198162,1951,Suburbs,33.517745,'?'
587,large,'?',2.5,398129,'?',Midtown,'?',-117.543767
588,8638,5,1.215815283794038,689803,1998,Suburbs,'?',-117.575459
589,'?','?',2.5,628482,1998,'?',33.632345,'?'
590,large,'?',2.5,547615,'?',Downtown,34.226408,-118.60324
591,large,Three,1.4852666028537258,151158,'?',Uptown,33.717889,'?'
592,'?',Three,'?',760384,1974,Outskirts,'?',-118.246624
593,large,Three,2.0377898748860845,317728,1923,Suburbs,'?','?'
594,large,Three,'?',605263,19xx,Uptown,34.518474,'?'
595,'?',Three,'?',122277,19xx,Downtown,33.688682,-117.502532
596,large,1,'?',794597,1941,Midtown,'?',-118.382499
597,7164,2,'?',389713,'?','?','?','?'
598,large,1,'?',132732,1908,Uptown,33.961186,'?'
599,'?',Three,2.8193335654551026,298940,19xx,Suburbs,34.661536,-118.94908
600,7165,6,2.5,583928,19xx,Uptown,34.525735,'?'
601,9956,5,2.5,255821,'?',Outskirts,34.523816,'?'
602,large,1,2.5,371952,1993,'?',34.338853,'?'
603,'?',Three,2.5,798866,19xx,Outskirts,33.675257,'?'
604,'?',Three,'?',365419,1999,Suburbs,'?',-117.854432
605,'?',4,2.045766386250846,711984,19xx,Suburbs,34.502487,-118.095293
606,large,6,2.9849153735871736,120393,19xx,Midtown,33.7392,-118.413848
607,'?',1,3.652988762597317,458263,19xx,Midtown,34.762647,'?'
608,large,Three,2.5392606802483657,548182,1986,Downtown,'?',-117.817011
609,'?',Three,'?',679091,1976,Uptown,34.04574,-118.465948
610,'?',5,2.5,312805,1936,Suburbs,34.534778,-117.661022
611,large,5,2.679119292582942,294523,19xx,Downtown,'?','?'
612,large,Three,3.151371271531432,775500,1968,Midtown,'?','?'
613,7173,'?',3.424100413358309,773395,1908,Midtown,'?',-118.227077
614,4472,4,2.5,688035,1924,'?','?',-118.257612
615,'?',Three,2.5,683966,1978,Downtown,'?',-117.78974
616,'?',1,2.5,369042,'?',Downtown,34.192204,-118.131911
617,6439,'?',2.5,667698,'?',Midtown,34.124447,-117.939394
618,8200,'?',1.043836607746727,415133,19xx,Uptown,'?','?'
619,large,'?',2.5,398846,1950,Uptown,'?','?'
620,4492,5,'?',380917,'?','?','?','?'
621,'?','?','?',299231,19xx,Midtown,33.809731,'?'
622,large,'?',2.5,685861,19xx,Midtown,33.716505,'?'
623,'?','?',2.5,518567,19xx,Downtown,'?',-118.265764
624,'?','?',2.5,134046,19xx,Uptown,'?','?'
625,11074,1,2.882612808088767,524500,19xx,Outskirts,33.871275,'?'
626,large,Three,'?',516799,19xx,Midtown,'?','?'
627,large,'?',2.5,510181,19xx,'?',34.517692,-118.329344
628,'?',4,2.5,191299,'?',Suburbs,'?',-118.564778
629,large,1,2.5,199518,1901,'?','?',-118.778085
630,large,6,'?',201355,1922,Midtown,'?','?'
631,'?','?',2.5991477128736835,599688,19xx,Outskirts,'?','?'
632,'?','?','?',514140,'?',Outskirts,'?','?'
633,'?',Three,2.5,272633,'?','?','?',-118.441402
634,4392,Three,'?',655431,'?','?','?','?'
635,9252,Three,2.4643947232786356,419874,19xx,Midtown,'?',-117.640132
636,'?','?','?',351668,2005,'?','?','?'
637,large,'?',2.5,317297,'?',Midtown,'?','?'
638,'?','?',3.383117348033621,309470,'?',Downtown,'?',-118.035348
639,large,Three,'?',264434,1927,Suburbs,34.242503,-118.54632
640,large,'?',2.5,755077,19xx,'?',33.705603,'?'
641,'?',Three,2.5,363001,19xx,Outskirts,'?',-118.527163
642,'?',6,'?',727665,1965,Outskirts,33.873631,'?'
643,10516,'?',2.1675318820645346,747276,1984,Uptown,'?','?'
644,10502,4,2.5,598523,19xx,Downtown,'?','?'
645,large,Three,1.4159832873788814,155280,'?',Midtown,33.728815,-118.670082
646,'?',Three,2.564862392131867,779818,19xx,Outskirts,'?','?'
647,'?',Three,2.5,530666,19xx,Uptown,'?',-118.00983
648,11873,3,2.1883116666674414,484477,'?','?','?','?'
649,10068,'?',1.2389420099106905,234226,'?',Outskirts,34.359003,'?'
650,9254,Three,2.5893080578001473,470553,19xx,Outskirts,33.778999,'?'
651,6184,Three,2.198823179269119,769425,1988,'?','?',-118.837045
652,'?',Three,1.5952826259388848,560530,2013,Midtown,'?','?'
653,8931,2,'?',784470,19xx,Suburbs,33.831895,-118.975346
654,large,'?','?',291339,19xx,Suburbs,33.981695,-118.158913
655,'?',Three,2.5,158402,'?','?','?',-118.87837
656,large,'?','?',252990,19xx,Uptown,34.605259,'?'
657,large,'?','?',712101,1917,Midtown,33.735828,-117.967908
658,'?',Three,3.361360126928264,306860,1937,Suburbs,33.693914,-118.801026
659,'?',2,2.5,247717,'?',Downtown,'?',-118.669821
660,large,Three,2.0460314732011007,542980,1924,Uptown,34.003425,'?'
661,'?',Three,2.5,205865,2016,'?',34.418185,-117.696199
662,'?','?',2.9697233756123422,516166,19xx,Suburbs,'?',-118.424966
663,9422,'?',2.5,480112,19xx,Suburbs,'?',-118.193871
664,5857,'?',2.5,487192,'?',Downtown,33.584584,'?'
665,6153,Three,'?',733180,19xx,Outskirts,34.496199,'?'
666,'?','?',3.2159150242645085,742688,'?',Uptown,33.554725,-117.879576
667,large,'?',3.4468789762697227,522043,19xx,Outskirts,34.506863,'?'
668,7876,6,2.5,660720,'?',Uptown,34.253431,'?'
669,'?','?','?',500823,1981,Uptown,33.981728,'?'
670,7680,4,1.6896294219867265,414157,19xx,Outskirts,34.612894,'?'
671,7089,Three,2.5,286959,'?',Uptown,34.56348,-118.813794
672,'?','?',2.5,452500,1902,Uptown,'?','?'
673,5050,'?',2.5,773191,19xx,Suburbs,34.1984,'?'
674,'?','?','?',738601,'?',Midtown,'?','?'
675,large,'?',2.5,438453,1907,Uptown,34.760417,-117.744584
676,'?',6,'?',176940,'?',Suburbs,34.224588,-118.839929
677,large,5,'?',313208,19xx,Outskirts,'?','?'
678,8060,6,'?',675617,'?','?',34.496853,-118.952992
679,5450,'?','?',702757,1994,Outskirts,34.099086,'?'
680,8485,Three,'?',757004,'?',Outskirts,33.630095,'?'
681,5472,Three,3.5200796570754784,323308,'?',Outskirts,'?',-117.593857
682,'?',Three,1.506177225422912,171182,2012,Suburbs,34.744018,-117.900836
683,7532,Three,2.5,736600,'?',Downtown,'?',-117.562036
684,large,3,3.7946206851878186,333920,2001,Downtown,34.22563,-118.72917
685,'?',6,2.5,233315,2022,Midtown,34.380972,'?'
686,large,Three,'?',575812,'?','?',33.869217,-118.077996
687,large,4,'?',208643,19xx,Outskirts,'?',-118.426233
688,large,'?',1.466040605856438,742855,19xx,Outskirts,34.531977,-118.0924
689,10819,2,'?',629456,1949,Suburbs,33.533697,-118.478231
690,large,Three,3.2533155477210394,203229,'?',Downtown,'?',-118.596944
691,'?','?',2.7074980928842836,340976,19xx,Uptown,34.376221,'?'
692,large,'?',3.796538229242845,562638,1911,Suburbs,'?',-118.7341
693,large,Three,1.9969587490690732,446543,1927,Uptown,'?',-118.969141
694,large,'?',2.5,592331,'?',Midtown,34.231256,'?'
695,'?','?',3.7374510072224063,195756,'?',Suburbs,'?','?'
696,'?','?',2.5,327594,'?',Uptown,'?',-118.609902
697,large,'?','?',523456,1934,Uptown,34.304401,-118.538619
698,'?',Three,2.785295902406476,534706,2012,Uptown,'?','?'
699,4457,3,'?',159012,2018,Outskirts,'?',-117.881209
700,11847,Three,2.5,755521,19xx,Downtown,34.403542,-117.915996
701,large,3,2.5,294775,'?',Midtown,'?',-118.870701
702,large,6,2.5,161805,19xx,Uptown,34.372355,-118.907018
703,10354,'?','?',150064,19xx,Outskirts,33.675103,'?'
704,'?',Three,'?',430747,19xx,Downtown,34.65657,-117.97336
705,6166,'?','?',681888,1981,Midtown,'?',-118.932205
706,'?',Three,3.826350102307062,225481,1942,Downtown,'?',-118.764626
707,large,Three,2.1726624305904028,353325,'?','?','?',-118.342257
708,8034,'?',2.5,705320,1985,Downtown,33.556501,'?'
709,large,'?','?',225565,19xx,Outskirts,33.84536,'?'
710,11401,Three,2.5,666748,19xx,Suburbs,'?','?'
711,large,3,1.8825047118605045,681588,19xx,Midtown,33.846031,-117.907908
712,4648,'?','?',165820,19xx,Uptown,'?',-117.697235
713,large,'?',2.4257731476063364,557955,1964,Downtown,34.76997,-117.785668
714,11802,Three,2.5,779715,19xx,Uptown,34.249621,'?'
715,'?','?',1.8188838639755156,367262,19xx,Midtown,33.600488,'?'
716,large,5,'?',600861,19xx,Outskirts,'?','?'
717,'?',Three,2.5,698837,1901,Outskirts,33.718321,-117.881079
718,large,'?','?',740582,19xx,Uptown,34.215993,'?'
719,large,Three,2.5,749635,19xx,'?',33.738649,'?'
720,large,Three,2.5,577207,19xx,Uptown,34.064086,'?'
721,large,3,'?',747281,19xx,Midtown,'?','?'
722,7545,'?',2.950863704000526,113855,'?',Outskirts,33.971144,-118.450528
723,large,Three,2.4921113034711535,676718,19xx,Downtown,'?',-117.941197
724,'?',Three,2.5,112635,'?',Outskirts,'?','?'
725,7961,6,2.0614601062936493,737566,1966,'?','?',-118.76061
726,'?','?',2.408199379035527,584223,1952,Suburbs,'?',-118.567781
727,'?',6,2.428858634843797,526230,19xx,Downtown,'?','?'
728,'?',2,'?',284330,'?','?',34.250161,'?'
729,7304,5,2.5225329208901126,705752,19xx,Outskirts,34.424396,'?'
730,7387,'?','?',607100,'?','?',33.575528,-117.848624
731,'?','?',2.5,482904,19xx,'?',33.684727,-118.351823
732,8679,Three,2.5,651867,2016,'?',34.428926,-118.193685
733,'?',6,'?',595002,19xx,Midtown,'?','?'
734,'?','?',2.5,303203,'?',Downtown,33.986074,-118.136791
735,'?',Three,'?',250377,1950,Uptown,'?',-117.646929
736,5661,5,'?',121013,'?','?','?','?'
737,large,'?',2.5,478424,19xx,Midtown,33.93107,'?'
738,9676,1,'?',410314,19xx,Midtown,'?','?'
739,'?',6,2.851135995977451,276265,'?',Uptown,33.945207,-117.62369
740,large,2,3.3971044007109854,624091,'?',Suburbs,34.656817,-118.266375
741,large,Three,2.8932847931983066,372897,1977,'?',34.781674,'?'
742,6857,Three,2.5,673813,1999,'?',34.743193,-117.905167
743,large,1,2.5,388107,1903,Midtown,'?','?'
744,9087,'?',1.5320669463986616,347064,2015,Midtown,'?',-118.630053
745,large,3,2.5,147946,'?','?',34.71658,-117.999078
746,9604,Three,'?',243263,19xx,Suburbs,'?',-117.97784
747,'?','?',2.1224279817889253,314353,'?',Midtown,'?','?'
748,9666,2,'?',781713,19xx,Uptown,'?',-118.641628
749,large,4,2.5,136150,'?','?','?',-117.860333
750,'?',4,2.5,644662,19xx,Outskirts,'?',-118.96586
751,'?',1,'?',608428,19xx,Midtown,'?','?'
752,large,'?',2.5,799187,1957,Uptown,33.718184,-118.413118
753,'?','?','?',774200,19xx,Suburbs,'?','?'
754,large,1,1.2156207653211792,276930,1921,Suburbs,'?','?'
755,'?','?',2.5,345029,1914,Outskirts,34.650402,-118.071193
756,large,Three,3.955196809414962,647510,19xx,'?',34.56474,'?'
757,'?',5,'?',120437,1966,Uptown,34.701072,-118.729859
758,'?',4,'?',764110,19xx,Suburbs,'?','?'
759,large,1,2.5,481952,19xx,Suburbs,'?','?'
760,4591,5,'?',337017,19xx,Uptown,'?',-118.97828
761,'?',Three,2.5,497181,'?',Midtown,'?',-118.637284
762,'?','?',2.5,138322,1909,Suburbs,34.408454,-118.564501
763,5462,'?',2.5,446140,2011,Downtown,'?',-118.04795
764,'?','?','?',312101,'?',Outskirts,'?',-118.680019
765,large,2,1.5581186834762617,300517,1970,Downtown,'?','?'
766,6024,5,2.5,295721,'?',Suburbs,'?',-118.549833
767,large,6,'?',354661,19xx,Downtown,'?',-117.893423
768,'?','?',2.5,753352,'?',Downtown,33.548918,-117.878291
769,'?',Three,2.8576164073016685,508139,'?',Downtown,34.331094,-118.004996
770,'?',1,'?',240692,1979,'?',34.691932,-117.710108
771,'?',3,3.0737560557109913,400065,2022,Uptown,33.871828,'?'
772,'?',4,2.5,595052,'?',Downtown,33.591155,'?'
773,'?','?',2.5,179391,1990,Midtown,'?','?'
774,large,3,'?',709295,1912,Suburbs,33.605513,-118.663661
775,10901,4,3.1335235467774183,711598,1997,Suburbs,33.623315,'?'
776,'?',Three,2.5,150824,2011,Midtown,33.510397,'?'
777,5308,Three,2.725164720611988,796847,'?',Midtown,'?',-117.709631
778,'?',Three,2.5,199707,'?',Suburbs,'?','?'
779,'?',5,2.5,321169,2003,Uptown,34.61012,'?'
780,'?',2,'?',250894,19xx,Suburbs,34.499986,-118.958823
781,5816,1,2.7265905726396618,183824,1957,Outskirts,'?',-118.875755
782,'?',Three,'?',753848,1988,'?',33.561114,'?'
783,'?',Three,'?',561420,'?',Outskirts,34.140585,'?'
784,'?',6,'?',261845,'?','?',33.92315,'?'
785,large,'?','?',118917,19xx,Suburbs,'?',-118.979167
786,8108,Three,2.5,458443,'?',Downtown,34.437389,'?'
787,9049,Three,'?',432800,'?',Suburbs,'?',-118.519227
788,large,'?','?',703124,'?',Midtown,34.138395,-117.663343
789,large,3,'?',575658,1981,Midtown,'?','?'
790,large,4,2.5,163528,1931,Suburbs,'?','?'
791,'?',2,2.5,604213,'?',Downtown,'?',-117.922514
792,11266,'?',2.930693318529171,279878,19xx,'?','?','?'
793,'?',4,2.6506379119003256,629911,19xx,'?','?','?'
794,'?','?','?',118113,1976,Suburbs,33.799426,-118.551097
795,'?',Three,'?',374250,1954,Outskirts,33.947198,'?'
796,7660,'?',2.409909563760522,265827,'?','?','?','?'
797,'?',1,2.5,776043,19xx,Suburbs,'?',-117.885451
798,large,Three,'?',516903,'?',Suburbs,'?','?'
